code,name,industry,area,pe,20162,20163,20164,20171,20172
002292,奥飞娱乐,影视音像,广东,72.64,7.77,,11.74,0.95,2.82
600010,包钢股份,普钢,内蒙,105.88,,0.5,0.18,0.42,1.24
300261,雅本化学,农药化肥,江苏,61.73,1.35,2.26,1.68,1.7,4.04
600687,刚泰控股,黄金,甘肃,40.15,4.67,,9.18,1.87,4.44
300639,凯普生物,医疗保健,广东,56.53,7.8,,16.88,,5.95
600320,振华重工,工程机械,上海,104.59,0.75,1.04,1.41,0.43,0.76
300472,新元科技,专用机械,北京,358.82,0.8,1.31,4.26,,1.04
002335,科华恒盛,电气设备,福建,18.19,2.2,,,,8.74
600535,天士力,中成药,天津,25.59,8.86,12.94,15.24,3.92,9.06
300094,国联水产,渔业,广东,38.17,0.51,,,1.01,
000791,甘肃电投,水力发电,甘肃,0.0,-4.02,0.13,-2.2,-2.79,
000777,中核科技,机械基件,江苏,1495.16,2.62,4.08,,-1.05,
002701,奥瑞金,广告包装,北京,19.67,13.32,21.85,24.55,3.13,7.8
300117,嘉寓股份,装修装饰,北京,144.48,2.13,3.56,5.51,0.77,1.45
300073,当升科技,矿物制品,北京,41.98,,4.93,7.69,,10.31
002707,众信旅游,旅游服务,北京,61.44,4.72,12.62,13.1,,
002612,朗姿股份,服饰,北京,51.33,1.64,3.48,6.9,1.39,
002480,新筑股份,机械基件,四川,0.0,-1.83,,,,-3.1
000912,泸天化,农药化肥,四川,0.0,-27.94,-67.59,-148.13,,
000815,美利云,造纸,宁夏,0.0,,-6.23,0.27,-0.5,-0.18
002042,华孚色纺,纺织,安徽,12.89,,10.47,12.43,,8.28
002847,盐津铺子,食品,湖南,62.49,17.2,22.42,30.4,7.51,11.85
002144,宏达高科,纺织,浙江,29.21,,,5.94,1.22,3.02
300098,高新兴,通信设备,广东,40.51,3.77,5.67,8.8,,4.93
300523,辰安科技,软件服务,北京,0.0,4.14,1.24,,-1.68,-0.82
300187,永清环保,环境保护,湖南,63.09,4.24,5.79,,1.07,3.69
002679,福建金森,林业,福建,0.0,,-0.87,3.5,,-3.0
002344,海宁皮城,商品城,浙江,25.94,7.61,9.58,,1.24,2.9
600491,龙元建设,建筑施工,浙江,30.61,,4.19,,2.24,4.3
002875,安奈儿,服饰,深圳,36.45,13.16,,,,10.1
002164,宁波东力,电气设备,浙江,215.17,0.29,,1.07,,1.37
002105,信隆健康,文教休闲,深圳,50.26,3.94,4.79,6.1,0.28,
002115,三维通信,通信设备,浙江,120.89,-2.62,-2.27,2.97,,1.82
002793,东音股份,专用机械,浙江,32.63,11.63,14.43,17.86,3.47,9.14
002181,粤 传 媒,出版业,广东,0.0,-2.17,-6.4,5.14,,-1.33
600560,金自天正,电气设备,北京,125.35,2.02,2.04,,0.87,1.55
002558,巨人网络,互联网,重庆,61.82,16.18,17.89,20.56,,8.82
002420,毅昌股份,塑料,广东,0.0,-4.69,-2.89,1.16,-1.6,-3.2
002403,爱仕达,家用电器,浙江,26.09,4.16,5.38,7.18,,
300641,正丹股份,化工原料,江苏,35.09,17.81,,28.27,6.77,9.34
600343,航天动力,航空,陕西,415.87,0.64,0.85,,0.25,0.6
002390,信邦制药,中成药,贵州,49.91,2.44,3.54,4.25,,2.28
002336,人人乐,超市连锁,深圳,0.0,0.72,0.31,,0.21,
300637,扬帆新材,化工原料,浙江,58.25,11.46,,23.5,10.8,6.44
300550,和仁科技,软件服务,浙江,123.77,8.0,15.17,,0.23,2.57
300299,富春股份,通信设备,福建,45.21,3.03,5.43,8.02,4.3,5.59
600127,金健米业,农业综合,湖南,263.6,1.32,1.84,,0.56,0.94
300512,中亚股份,专用机械,浙江,31.01,11.72,,16.46,2.71,6.43
300049,福瑞股份,中成药,内蒙,52.68,,3.91,8.65,,2.68
300575,中旗股份,农药化肥,江苏,34.04,8.4,11.33,15.36,,
601258,庞大集团,汽车服务,河北,32.52,0.5,1.28,3.03,0.89,2.25
600970,中材国际,建筑施工,江苏,17.13,,,7.73,,6.31
600783,鲁信创投,矿物制品,山东,37.23,8.6,9.26,,0.45,
600249,两面针,日用化工,广西,0.0,-3.78,-4.48,1.31,-1.36,-3.01
002094,青岛金王,日用化工,山东,13.96,6.57,,14.41,,16.03
300584,海辰药业,化学制药,江苏,47.54,8.7,nan,17.77,2.81,6.47
002494,华斯股份,服饰,河北,226.69,0.62,0.61,1.0,0.45,0.56
002291,星期六,服饰,广东,91.36,1.21,1.05,,0.63,1.21
300219,鸿利智汇,元器件,广东,26.77,11.59,13.68,10.4,4.27,9.18
300150,世纪瑞尔,软件服务,北京,0.0,0.06,-1.22,,-1.39,-1.24
601088,中国神华,煤炭开采,北京,8.39,,,7.51,3.84,
000718,苏宁环球,区域地产,吉林,50.34,3.8,8.48,,,2.43
300463,迈克生物,医疗保健,四川,36.36,7.97,11.73,14.68,3.53,8.24
300033,同花顺,软件服务,浙江,58.28,17.25,32.49,49.61,,10.06
002822,中装建设,装修装饰,深圳,53.56,5.6,8.92,12.67,1.14,3.38
600684,珠江实业,全国地产,广东,13.78,6.71,10.71,13.71,,
600979,广安爱众,水力发电,四川,18.76,,5.82,,,
002796,世嘉科技,专用机械,江苏,107.21,,9.37,12.05,1.0,2.95
300162,雷曼股份,元器件,深圳,84.54,2.41,3.69,,0.77,1.87
600385,山东金泰,黄金,山东,0.0,,2.5,,-3.09,-3.5
002083,孚日股份,纺织,山东,13.91,5.86,8.0,12.13,4.0,7.57
002821,凯莱英,生物制药,天津,56.6,9.6,19.51,24.11,2.76,
600500,中化国际,商贸代理,上海,29.44,1.47,1.99,0.51,2.08,
002430,杭氧股份,化工机械,浙江,59.05,-1.54,-3.85,-8.02,,2.87
002106,莱宝高科,元器件,深圳,58.53,1.94,3.31,,0.96,1.72
600173,卧龙地产,全国地产,浙江,30.59,2.98,,4.89,1.78,5.25
000722,湖南发展,水力发电,湖南,41.24,3.68,,5.31,,
300345,红宇新材,钢加工,湖南,0.0,1.39,1.49,1.14,-0.32,-0.18
600708,光明地产,全国地产,上海,24.99,1.78,2.61,12.06,0.49,
300567,精测电子,电器仪表,湖北,81.83,11.44,18.64,,3.03,
600401,*ST海润,半导体,江苏,0.0,0.85,,,-7.76,
300625,三雄极光,半导体,广东,47.96,10.37,,36.64,3.12,
000533,万 家 乐,家用电器,广东,152.27,3.27,1.16,15.26,,1.16
300660,江苏雷利,电气设备,江苏,30.14,22.47,,38.6,nan,
300427,红相电力,电气设备,福建,166.06,2.25,,12.49,-0.86,
002613,北玻股份,专用机械,河南,0.0,0.75,1.32,1.61,0.1,-1.74
000070,特发信息,通信设备,深圳,31.64,,7.72,11.9,2.49,5.91
600190,锦州港,港口,辽宁,54.81,,0.68,0.94,0.7,
002270,华明装备,电气设备,山东,27.71,5.4,8.29,13.39,1.73,
002419,天虹股份,百货,深圳,16.46,,6.6,9.5,3.91,6.59
600336,澳柯玛,家用电器,山东,51.75,6.16,5.76,,1.78,2.59
600668,尖峰集团,水泥,浙江,13.27,,7.55,,4.57,9.65
600990,四创电子,通信设备,安徽,0.0,0.82,2.9,11.96,0.07,-2.51
002469,三维工程,建筑施工,山东,78.63,1.7,2.42,0.99,0.53,1.97
002279,久其软件,软件服务,北京,87.36,0.8,3.82,10.6,0.27,2.29
600093,易见股份,汽车配件,四川,18.07,4.47,7.67,10.22,3.06,6.09
300025,华星创业,通信设备,浙江,64.63,3.29,4.21,8.69,0.43,2.87
002087,新野纺织,纺织,河南,18.61,3.45,,8.34,0.77,4.54
300058,蓝色光标,广告包装,北京,28.84,7.94,10.72,13.09,1.34,4.47
300555,路通视信,通信设备,江苏,82.34,8.87,13.9,15.6,1.43,3.45
600909,华安证券,证券,安徽,49.26,4.09,,8.49,,3.38
600261,阳光照明,家用电器,浙江,19.75,7.27,,14.97,,7.18
002826,易明医药,中成药,西藏,98.5,9.43,,18.64,1.0,3.77
002546,新联电子,电气设备,江苏,53.32,,3.07,3.98,0.67,1.79
000969,安泰科技,钢加工,北京,282.14,0.32,1.69,,0.06,0.45
300620,光库科技,元器件,广东,75.32,13.31,,28.79,,8.22
000566,海南海药,化学制药,海南,75.99,4.87,,,1.21,
600509,天富能源,火力发电,新疆,24.4,,5.8,6.69,,
600128,弘业股份,商贸代理,江苏,1177.86,1.47,,,,0.09
300321,同大股份,塑料,山东,104.33,2.54,,5.84,0.69,1.66
000565,渝三峡Ａ,染料涂料,重庆,52.57,4.26,6.7,25.18,1.72,4.02
000778,新兴铸管,钢加工,河北,25.93,1.1,1.33,,1.28,2.7
600073,上海梅林,食品,上海,16.46,6.62,9.35,8.32,5.58,8.32
300455,康拓红外,运输设备,北京,102.26,2.99,6.04,10.9,,3.37
600873,梅花生物,食品,西藏,16.36,,7.79,11.98,3.7,6.69
002467,二六三,电信运营,北京,64.57,3.81,4.24,,1.63,
300137,先河环保,环境保护,河北,97.42,,,,0.95,3.27
000599,青岛双星,汽车配件,山东,38.72,2.14,3.13,,,2.11
300295,三六五网,互联网,江苏,42.72,6.03,9.37,11.17,1.6,4.58
600227,赤天化,农药化肥,贵州,1915.49,-5.12,,-10.84,-1.17,
000999,华润三九,中成药,深圳,18.52,8.09,10.9,14.78,4.26,8.27
000801,四川九洲,通信设备,四川,0.0,2.69,3.1,8.22,0.06,-0.82
002670,国盛金控,证券,广东,106.76,1.65,4.24,,,1.3
300396,迪瑞医疗,医疗保健,吉林,31.98,,8.72,12.01,2.48,8.04
600372,中航电子,航空,北京,100.34,2.24,,7.86,,
600325,华发股份,区域地产,广东,15.5,2.92,3.2,8.3,,4.44
300530,达志科技,化工原料,广东,55.14,8.62,11.6,,2.44,6.07
002247,帝龙文化,装修装饰,浙江,31.27,,,12.48,1.71,
603086,先达股份,农药化肥,山东,29.64,7.95,,14.48,3.46,6.96
300228,富瑞特装,化工机械,江苏,72.37,-3.65,,-15.88,1.0,
603359,东珠景观,建筑施工,江苏,52.75,8.16,,16.42,3.57,7.94
000046,泛海控股,全国地产,北京,24.12,5.53,11.09,18.17,,4.87
002406,远东传动,汽车配件,河南,27.16,2.83,3.8,5.28,,
600223,鲁商置业,区域地产,山东,65.37,,3.59,4.23,0.87,1.72
002685,华东重机,工程机械,江苏,211.08,1.33,1.35,1.85,0.42,1.47
000050,深天马Ａ,元器件,深圳,34.38,,,4.21,1.62,3.2
300522,世名科技,染料涂料,江苏,69.83,12.3,15.71,16.72,,5.1
600993,马应龙,中成药,湖北,25.1,,10.86,13.47,4.37,
002783,凯龙股份,化工原料,湖北,34.59,,6.56,8.33,1.38,
603611,诺力股份,运输设备,浙江,38.85,6.82,,15.84,2.33,
603908,牧高笛,纺织,浙江,32.53,19.58,,,6.12,
601636,旗滨集团,玻璃,湖南,12.78,2.92,8.09,14.99,3.98,8.45
601890,亚星锚链,船舶,江苏,154.14,1.51,1.63,,0.61,0.9
603600,永艺股份,家居用品,浙江,32.48,9.91,14.33,20.61,3.87,10.32
600965,福成股份,农业综合,河北,74.84,,8.97,10.93,1.4,3.69
600653,申华控股,汽车服务,上海,0.0,,,2.99,,-7.6
002444,巨星科技,轻工机械,浙江,33.07,4.82,9.01,11.92,1.86,4.38
600375,华菱星马,汽车整车,安徽,63.38,-8.07,-8.39,2.84,,1.11
002355,兴民智通,汽车配件,山东,88.35,1.41,1.96,2.54,,1.88
601618,中国中冶,建筑施工,北京,20.03,,6.04,9.3,2.35,
600848,上海临港,园区开发,上海,76.07,2.03,4.86,9.13,0.93,3.14
000544,中原环保,环境保护,河南,32.02,3.16,6.0,7.14,1.09,3.34
002789,建艺集团,装修装饰,深圳,44.61,4.87,6.49,8.64,,
002361,神剑股份,化工原料,安徽,54.11,4.37,6.12,9.49,1.23,2.96
002112,三变科技,电气设备,浙江,0.0,8.17,,1.06,-2.56,-6.22
603707,健友股份,化学制药,江苏,41.86,16.02,,21.37,,8.96
002121,科陆电子,电器仪表,深圳,54.67,3.12,2.98,,1.78,3.72
600178,东安动力,汽车配件,黑龙江,51.29,3.13,4.02,4.39,1.3,2.13
600403,*ST大有,煤炭开采,河南,21.7,-11.92,-16.23,-26.13,2.26,
002777,久远银海,软件服务,四川,90.4,6.32,,17.62,1.49,7.36
300255,常山药业,生物制药,河北,49.17,,,,1.91,3.68
002113,天润数娱,互联网,湖南,310.08,3.76,6.06,8.28,0.55,1.79
300132,青松股份,化工原料,福建,41.46,2.21,,5.3,1.79,
603580,艾艾精工,化工原料,上海,90.46,6.54,,15.57,,5.3
603186,华正新材,元器件,浙江,44.25,11.67,,,,9.16
300159,新研股份,农用机械,新疆,101.14,0.33,,,0.01,
002699,美盛文化,服饰,浙江,93.73,3.84,12.17,11.07,,2.72
300439,美康生物,医疗保健,浙江,39.04,6.5,10.83,,3.24,6.37
600339,中油工程,石油加工,新疆,34.48,nan,nan,4.43,1.31,2.64
603958,哈森股份,服饰,江苏,52.99,8.04,,,,3.67
600271,航天信息,电脑设备,北京,31.4,7.25,,17.97,4.15,6.11
600732,ST新梅,区域地产,上海,22.26,-8.84,-10.55,5.26,6.51,16.91
601137,博威合金,铜,浙江,26.75,2.39,6.27,7.19,,
000919,金陵药业,化学制药,江苏,26.83,,6.17,7.23,1.68,3.88
603196,日播时尚,服饰,上海,68.27,4.3,,16.49,,
002867,周大生,服饰,深圳,26.07,13.93,,28.09,7.45,11.81
000417,合肥百货,百货,安徽,19.86,5.31,6.67,8.16,3.09,4.82
300048,合康新能,电气设备,北京,67.65,4.29,,7.47,,1.77
000767,漳泽电力,火力发电,山西,0.0,-2.04,0.01,1.41,-2.72,-7.06
300453,三鑫医疗,医疗保健,江西,85.49,,,6.8,,
600796,钱江生化,农药化肥,浙江,38.48,,,5.57,0.68,
600114,东睦股份,机械基件,浙江,26.14,4.98,6.92,,2.52,6.42
300318,博晖创新,医疗保健,北京,190.35,0.88,1.47,,,
002828,贝肯能源,石油开采,新疆,89.79,2.82,7.65,12.82,-1.07,
002082,栋梁新材,铝,浙江,65.44,2.86,4.21,5.16,0.54,
600511,国药股份,医药商业,北京,21.39,9.29,,16.7,3.94,8.78
300108,吉药控股,中成药,吉林,38.97,3.73,6.44,10.91,1.82,4.06
002443,金洲管道,钢加工,浙江,61.87,2.66,,3.17,,
000917,电广传媒,影视音像,湖南,63.9,,,,0.92,1.11
000930,中粮生化,农业综合,安徽,31.68,0.84,7.13,8.48,4.6,13.39
300191,潜能恒信,石油开采,北京,0.0,0.52,0.88,,,-1.34
002016,世荣兆业,区域地产,广东,0.0,7.58,5.33,5.37,0.54,-0.64
002324,普利特,塑料,上海,29.89,8.66,11.63,,3.07,5.73
600729,重庆百货,百货,重庆,12.05,7.85,8.36,8.98,7.54,9.56
002241,歌尔股份,元器件,山东,45.8,4.92,10.5,16.3,2.71,6.46
002593,日上集团,汽车配件,福建,59.64,1.32,,3.89,0.53,1.76
300344,太空板业,其他建材,北京,0.0,,1.11,,,
300086,康芝药业,化学制药,海南,91.51,1.36,1.85,2.57,0.83,1.75
600600,青岛啤酒,啤酒,山东,18.51,6.29,10.97,6.43,3.49,6.8
300388,国祯环保,环境保护,安徽,51.38,4.32,,10.65,1.41,3.86
000926,福星股份,区域地产,湖北,13.31,3.61,7.01,6.14,2.89,4.72
000802,北京文化,旅游服务,北京,156.68,0.42,,16.19,0.11,0.88
600157,永泰能源,煤炭开采,山西,90.75,,1.97,3.03,0.45,1.07
600623,华谊集团,汽车配件,上海,36.8,1.29,1.68,2.59,1.53,1.96
002849,威星智能,电器仪表,浙江,83.13,7.92,,20.6,2.33,4.43
600118,中国卫星,航空,北京,94.3,,5.0,8.42,1.18,3.55
002663,普邦股份,建筑施工,广东,54.13,1.72,,2.44,0.17,
000739,普洛药业,化学制药,浙江,33.15,4.64,6.93,10.45,,
002193,如意集团,纺织,山东,114.39,,1.78,2.16,0.2,
300195,长荣股份,轻工机械,天津,44.52,3.04,,5.64,,2.26
600081,东风科技,汽车配件,上海,25.07,,6.95,,3.26,6.93
601169,北京银行,银行,北京,6.22,,,14.92,,
600373,中文传媒,出版业,江西,19.7,6.3,9.68,12.51,4.21,7.0
300549,优德精密,专用机械,江苏,49.56,11.24,18.01,21.04,4.32,8.92
600845,宝信软件,软件服务,上海,32.71,4.79,6.41,8.36,1.98,
002816,和科达,专用机械,深圳,190.82,3.92,6.12,8.59,,1.64
002833,弘亚数控,专用机械,广东,31.56,18.39,33.26,42.52,7.33,
000557,西部创业,红黄药酒,宁夏,168.37,,,0.25,0.31,0.63
300030,阳普医疗,医疗保健,广东,134.1,1.57,2.32,3.27,0.63,
600827,百联股份,超市连锁,上海,21.62,,,5.64,2.16,
002553,南方轴承,汽车配件,江苏,45.35,5.97,9.02,10.72,3.24,6.49
300336,新文化,影视音像,上海,28.13,,,,,5.11
600425,*ST青松,水泥,新疆,0.0,-3.82,-4.15,-13.43,-3.92,-3.12
600120,浙江东方,商贸代理,浙江,23.68,7.48,8.86,12.54,3.54,4.4
600939,重庆建工,建筑施工,重庆,62.54,4.48,5.11,6.92,,2.98
000837,秦川机床,机床制造,陕西,731.12,-2.0,-0.86,0.53,0.17,0.13
000530,大冷股份,机械基件,辽宁,33.69,2.52,4.85,5.87,1.02,2.95
002411,必康股份,化学制药,江苏,45.48,7.31,9.74,,1.98,5.34
601016,节能风电,新型电力,北京,35.01,2.37,2.13,3.0,1.55,3.57
002848,高斯贝尔,通信设备,湖南,181.58,6.41,5.8,10.3,,
300397,天和防务,通信设备,陕西,150.19,-1.79,-4.09,-5.94,1.14,
002029,七 匹 狼,服饰,福建,30.41,2.08,3.34,5.24,1.35,2.33
300435,中泰股份,机械基件,浙江,56.47,4.43,,8.53,2.18,4.84
600476,湘邮科技,软件服务,湖南,1384.87,-2.23,,,,0.69
002422,科伦药业,化学制药,四川,49.81,3.44,4.75,,,2.21
300119,瑞普生物,生物制药,天津,49.67,3.12,5.99,7.75,1.64,2.92
600361,华联综超,超市连锁,北京,28.54,-2.34,-5.09,-9.21,0.12,
002688,金河生物,化学制药,内蒙,32.71,6.44,8.28,,2.7,
600746,江苏索普,化工原料,江苏,30.07,3.21,5.38,5.09,10.16,12.89
600628,新世界,百货,上海,10.61,1.3,1.61,8.66,6.54,8.69
002468,申通快递,仓储物流,浙江,28.47,0.63,0.72,,,12.84
600633,浙数文化,出版业,浙江,8.84,6.97,,13.78,17.78,18.66
002776,柏堡龙,服饰,广东,41.87,5.97,7.75,9.85,1.97,
300133,华策影视,影视音像,浙江,38.62,4.48,4.62,7.79,,4.25
600664,哈药股份,化学制药,黑龙江,21.94,5.23,8.3,10.58,0.64,4.7
002736,国信证券,证券,深圳,28.61,4.43,7.56,9.35,2.12,4.23
000712,锦龙股份,证券,广东,93.04,,7.82,10.39,1.97,2.61
002060,粤 水 电,建筑施工,广东,47.0,,2.59,5.05,0.77,1.87
600722,金牛化工,化工原料,河北,160.58,0.67,1.82,2.98,1.47,2.39
300258,精锻科技,汽车配件,江苏,26.09,6.91,10.15,13.9,3.84,8.27
002552,宝鼎科技,机械基件,浙江,0.0,,,-23.09,,-1.16
300360,炬华科技,电器仪表,浙江,31.99,,,,3.52,
600379,宝光股份,电气设备,陕西,61.72,5.4,,7.98,1.3,
600642,申能股份,火力发电,上海,14.3,,7.52,10.09,1.97,3.77
002717,岭南园林,建筑施工,广东,31.55,6.08,,12.87,1.78,7.28
002066,瑞泰科技,其他建材,北京,300.16,1.37,7.15,,1.34,1.37
002456,欧菲光,元器件,深圳,44.5,5.89,,,2.34,
002749,国光股份,农药化肥,四川,20.14,11.9,,16.24,4.27,
600448,华纺股份,纺织,山东,168.33,,1.36,,,0.9
600739,辽宁成大,商贸代理,辽宁,16.16,4.09,,,3.66,4.56
002358,森源电气,电气设备,河南,38.14,5.89,11.57,10.88,1.26,4.31
600996,贵广网络,影视音像,贵州,19.94,16.84,,23.82,,7.85
300511,雪榕生物,种植业,上海,75.74,1.49,3.21,,3.7,3.09
300683,海特生物,生物制药,湖北,49.07,9.81,,23.62,,9.51
002265,西仪股份,汽车配件,云南,198.73,0.68,,1.45,0.99,1.68
002550,千红制药,生物制药,江苏,27.78,,7.92,9.63,,6.0
600313,农发种业,种植业,北京,0.0,,,,-0.38,
600210,紫江企业,广告包装,上海,8.33,4.43,5.89,,9.55,11.76
002712,思美传媒,广告包装,浙江,24.57,,,11.03,3.46,
002018,华信国际,农药化肥,安徽,39.93,3.62,,12.03,,
600829,人民同泰,医药商业,黑龙江,26.31,8.45,,14.62,4.3,8.85
002487,大金重工,钢加工,辽宁,162.64,,,4.27,,0.61
603389,亚振家居,家居用品,江苏,80.35,5.29,10.06,17.75,-0.3,
300422,博世科,环境保护,广西,63.85,5.47,10.29,11.84,,
603991,至正股份,塑料,上海,99.55,6.3,,16.47,,3.94
002025,航天电器,元器件,贵州,30.42,6.22,9.8,,3.19,6.68
600433,冠豪高新,造纸,广东,118.43,1.69,2.49,4.37,0.64,1.35
603089,正裕工业,汽车配件,浙江,37.13,13.76,,24.21,,7.2
600037,歌华有线,影视音像,北京,27.24,3.48,,6.15,,
300642,透景生命,医疗保健,上海,59.35,18.63,,41.04,,
300546,雄帝科技,元器件,深圳,80.73,6.67,10.96,16.39,0.94,
300404,博济医药,医疗保健,广东,3728.12,,0.67,0.48,,0.11
603388,元成股份,建筑施工,浙江,87.34,4.13,,13.78,0.6,
002242,九阳股份,家用电器,山东,20.44,10.52,,,3.88,9.97
002314,南山控股,区域地产,深圳,43.97,,,8.75,,2.12
000429,粤高速Ａ,路桥,广东,10.05,8.39,11.92,,3.39,10.55
002780,三夫户外,其他商业,北京,3057.73,1.82,2.45,9.42,,0.12
600877,*ST嘉陵,摩托车,重庆,29.67,,,,nan,nan
300001,特锐德,电气设备,山东,84.62,,4.62,9.72,2.03,3.57
600880,博瑞传播,广告包装,四川,0.0,0.17,,1.67,-0.4,-0.85
002013,中航机电,航空,湖北,72.61,2.09,,7.92,0.07,2.38
002820,桂发祥,食品,天津,41.44,11.25,17.08,19.35,3.13,4.97
002700,新疆浩源,供气供热,新疆,63.15,,6.44,9.24,2.52,3.99
601992,金隅股份,水泥,北京,18.97,4.67,5.8,6.69,0.99,4.1
600609,金杯汽车,汽车整车,辽宁,0.0,-18.12,-30.5,-124.28,-117.22,nan
300239,东宝生物,生物制药,内蒙,124.51,1.18,1.84,,0.79,1.67
300503,昊志机电,机械基件,广东,65.06,6.03,11.18,10.13,,
300494,盛天网络,互联网,湖北,62.61,4.75,8.36,12.9,2.86,4.62
600018,上港集团,港口,上海,22.74,4.82,6.6,11.38,,
600408,安泰集团,焦炭加工,山西,0.0,-25.89,-29.62,-46.36,-5.12,-7.19
002483,润邦股份,工程机械,江苏,42.49,2.81,3.31,3.52,0.86,
600017,日照港,港口,山东,30.06,1.57,2.26,1.73,1.04,2.18
300306,远方信息,电器仪表,浙江,42.17,3.53,5.47,7.88,1.31,3.61
002173,创新医疗,医疗保健,浙江,61.19,1.94,3.21,3.56,0.38,
300370,安控科技,电器仪表,北京,0.0,-1.37,1.0,8.84,-1.45,-0.8
300583,赛托生物,生物制药,山东,93.6,10.43,,,0.24,1.93
002283,天润曲轴,汽车配件,山东,28.03,2.37,3.64,5.62,,3.7
300329,海伦钢琴,文教休闲,浙江,69.33,2.28,3.35,4.23,1.24,
600629,华建集团,建筑施工,上海,59.01,11.96,16.78,,4.68,4.45
600526,菲达环保,环境保护,浙江,85.72,0.94,2.03,1.75,0.63,
603458,勘设股份,建筑施工,贵州,25.78,9.41,,21.43,,16.63
002846,英联股份,广告包装,广东,83.85,9.59,15.99,21.09,,5.04
603218,日月股份,工程机械,浙江,51.42,10.88,,22.17,,4.63
600771,广誉远,中成药,青海,86.15,2.97,,15.82,,4.5
300495,美尚生态,环境保护,江苏,42.94,6.74,,17.09,-0.28,4.2
002348,高乐股份,文教休闲,广东,105.64,1.87,3.07,3.47,0.72,
603166,福达股份,汽车配件,广西,40.71,1.86,,4.93,,3.86
600790,轻纺城,商品城,浙江,15.04,,6.78,9.3,1.88,
603518,维格娜丝,服饰,江苏,42.6,2.08,4.8,7.08,2.01,3.02
